2024-11-22 22:11:31,671 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:11:32,196 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:11:32,289 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:11:32,289 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:12:31,409 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:12:31,413 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:12:31,414 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:12:31,437 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:12:31,443 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:12:31,443 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:12:32,375 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:12:32,379 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:12:32,379 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:12:32,577 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:12:32,582 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:12:32,582 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:12:32,890 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:12:32,894 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:12:32,895 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:12:33,067 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:12:33,073 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:12:33,073 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:12:33,312 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:12:33,317 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:12:33,317 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:12:33,485 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:12:33,488 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:12:33,489 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:12:33,766 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
